Freq.	-V(n002)/I(I1)
1.25400000000000e+003	(1.26471241614857e+002dB,5.49615590221599e+001°)
1.25500000000000e+003	(1.26763811590976e+002dB,5.50590163694453e+001°)
1.25600000000000e+003	(1.27055219900482e+002dB,5.51318788663967e+001°)
1.25700000000000e+003	(1.27345605762650e+002dB,5.51805561093334e+001°)
1.25800000000000e+003	(1.27635106547504e+002dB,5.52053707519507e+001°)
1.25900000000000e+003	(1.27923857775364e+002dB,5.52065615321740e+001°)
1.26000000000000e+003	(1.28211993125483e+002dB,5.51842856707969e+001°)
1.26100000000000e+003	(1.28499644447334e+002dB,5.51386206747605e+001°)
1.26200000000000e+003	(1.28786941768680e+002dB,5.50695655719016e+001°)
1.26300000000000e+003	(1.29074013294711e+002dB,5.49770415985360e+001°)
1.26400000000000e+003	(1.29360985392750e+002dB,5.48608923561257e+001°)
1.26500000000000e+003	(1.29647982556822e+002dB,5.47208834485712e+001°)
1.26600000000000e+003	(1.29935127346230e+002dB,5.45567016073668e+001°)
1.26700000000000e+003	(1.30222540291806e+002dB,5.43679533079975e+001°)
1.26800000000000e+003	(1.30510339762866e+002dB,5.41541628775436e+001°)
1.26900000000000e+003	(1.30798641787206e+002dB,5.39147700904788e+001°)
1.27000000000000e+003	(1.31087559815416e+002dB,5.36491272473934e+001°)
1.27100000000000e+003	(1.31377204419575e+002dB,5.33564957297098e+001°)
1.27200000000000e+003	(1.31667682915014e+002dB,5.30360420227333e+001°)
1.27300000000000e+003	(1.31959098892035e+002dB,5.26868331998369e+001°)
1.27400000000000e+003	(1.32251551642524e+002dB,5.23078318623225e+001°)
1.27500000000000e+003	(1.32545135464010e+002dB,5.18978905332267e+001°)
1.27600000000000e+003	(1.32839938821058e+002dB,5.14557455093522e+001°)
1.27700000000000e+003	(1.33136043340721e+002dB,5.09800101848381e+001°)
1.27800000000000e+003	(1.33433522615365e+002dB,5.04691678725054e+001°)
1.27900000000000e+003	(1.33732440782053e+002dB,4.99215641671513e+001°)
1.28000000000000e+003	(1.34032850843471e+002dB,4.93353989190285e+001°)
1.28100000000000e+003	(1.34334792690368e+002dB,4.87087179179977e+001°)
1.28200000000000e+003	(1.34638290780513e+002dB,4.80394044307256e+001°)
1.28300000000000e+003	(1.34943351423592e+002dB,4.73251707880848e+001°)
1.28400000000000e+003	(1.35249959616380e+002dB,4.65635502893440e+001°)
1.28500000000000e+003	(1.35558075367253e+002dB,4.57518897786929e+001°)
1.28600000000000e+003	(1.35867629445289e+002dB,4.48873433602714e+001°)
1.28700000000000e+003	(1.36178518486633e+002dB,4.39668678558322e+001°)
1.28800000000000e+003	(1.36490599391301e+002dB,4.29872207774335e+001°)
1.28900000000000e+003	(1.36803682948242e+002dB,4.19449617907034e+001°)
1.29000000000000e+003	(1.37117526637523e+002dB,4.08364588843241e+001°)
1.29100000000000e+003	(1.37431826578479e+002dB,3.96579007390587e+001°)
1.29200000000000e+003	(1.37746208625143e+002dB,3.84053171002569e+001°)
1.29300000000000e+003	(1.38060218659012e+002dB,3.70746092916307e+001°)
1.29400000000000e+003	(1.38373312199394e+002dB,3.56615933431397e+001°)
1.29500000000000e+003	(1.38684843548082e+002dB,3.41620585076678e+001°)
1.29600000000000e+003	(1.38994054812774e+002dB,3.25718441552483e+001°)
1.29700000000000e+003	(1.39300065316456e+002dB,3.08869380794418e+001°)
1.29800000000000e+003	(1.39601862097877e+002dB,2.91035990228684e+001°)
1.29900000000000e+003	(1.39898292436717e+002dB,2.72185055901208e+001°)
1.30000000000000e+003	(1.40188059582027e+002dB,2.52289325111799e+001°)
1.30100000000000e+003	(1.40469723097968e+002dB,2.31329532864041e+001°)
1.30200000000000e+003	(1.40741705424801e+002dB,2.09296654606468e+001°)
1.30300000000000e+003	(1.41002306326621e+002dB,1.86194311014889e+001°)
1.30400000000000e+003	(1.41249726787356e+002dB,1.62041206217496e+001°)
1.30500000000000e+003	(1.41482103544771e+002dB,1.36873432599480e+001°)
1.30600000000000e+003	(1.41697554754533e+002dB,1.10746429887069e+001°)
1.30700000000000e+003	(1.41894236228410e+002dB,8.37363534161273e+000°)
1.30800000000000e+003	(1.42070406340082e+002dB,5.59405981470792e+000°)
1.30900000000000e+003	(1.42224496182627e+002dB,2.74772524693089e+000°)
1.31000000000000e+003	(1.42355180137525e+002dB,-1.51667357970496e-001°)
1.31100000000000e+003	(1.42461440989470e+002dB,-3.08882882642132e+000°)
1.31200000000000e+003	(1.42542623406326e+002dB,-6.04730257011341e+000°)
1.31300000000000e+003	(1.42598470212745e+002dB,-9.00997696090660e+000°)
1.31400000000000e+003	(1.42629137443094e+002dB,-1.19596512554884e+001°)
1.31500000000000e+003	(1.42635186455293e+002dB,-1.48796090417991e+001°)
1.31600000000000e+003	(1.42617554012014e+002dB,-1.77541520383396e+001°)
1.31700000000000e+003	(1.42577503686190e+002dB,-2.05690530289919e+001°)
1.31800000000000e+003	(1.42516563770298e+002dB,-2.33118983571396e+001°)
1.31900000000000e+003	(1.42436457783960e+002dB,-2.59723051382183e+001°)
1.32000000000000e+003	(1.42339033634022e+002dB,-2.85420131935045e+001°)
1.32100000000000e+003	(1.42226196647881e+002dB,-3.10148641224617e+001°)
1.32200000000000e+003	(1.42099850366390e+002dB,-3.33866883732997e+001°)
1.32300000000000e+003	(1.41961847469422e+002dB,-3.56551252248081e+001°)
1.32400000000000e+003	(1.41813951786303e+002dB,-3.78194007723167e+001°)
1.32500000000000e+003	(1.41657811191049e+002dB,-3.98800863675883e+001°)
1.32600000000000e+003	(1.41494940374454e+002dB,-4.18388556972320e+001°)
1.32700000000000e+003	(1.41326712016615e+002dB,-4.36982538591050e+001°)
1.32800000000000e+003	(1.41154354699521e+002dB,-4.54614871844239e+001°)
1.32900000000000e+003	(1.40978955923587e+002dB,-4.71322386186270e+001°)
1.33000000000000e+003	(1.40801468748441e+002dB,-4.87145104086176e+001°)
1.33100000000000e+003	(1.40622720802869e+002dB,-5.02124936554521e+001°)
1.33200000000000e+003	(1.40443424654254e+002dB,-5.16304628751842e+001°)
1.33300000000000e+003	(1.40264188763564e+002dB,-5.29726929108077e+001°)
1.33400000000000e+003	(1.40085528460305e+002dB,-5.42433951980684e+001°)
1.33500000000000e+003	(1.39907876545839e+002dB,-5.54466703607095e+001°)
1.33600000000000e+003	(1.39731593271870e+002dB,-5.65864742818769e+001°)
1.33700000000000e+003	(1.39556975546752e+002dB,-5.76665950797848e+001°)
1.33800000000000e+003	(1.39384265300094e+002dB,-5.86906387452585e+001°)
1.33900000000000e+003	(1.39213656991140e+002dB,-5.96620215357800e+001°)
1.34000000000000e+003	(1.39045304283484e+002dB,-6.05839675404669e+001°)
1.34100000000000e+003	(1.38879325932167e+002dB,-6.14595101192907e+001°)
1.34200000000000e+003	(1.38715810942760e+002dB,-6.22914961720987e+001°)
1.34300000000000e+003	(1.38554823068446e+002dB,-6.30825924076919e+001°)
1.34400000000000e+003	(1.38396404712696e+002dB,-6.38352929625758e+001°)
1.34500000000000e+003	(1.38240580303448e+002dB,-6.45519278660881e+001°)
1.34600000000000e+003	(1.38087359201085e+002dB,-6.52346719678721e+001°)
1.34700000000000e+003	(1.37936738197719e+002dB,-6.58855540392414e+001°)
1.34800000000000e+003	(1.37788703660016e+002dB,-6.65064658356448e+001°)
1.34900000000000e+003	(1.37643233362380e+002dB,-6.70991709669219e+001°)
1.35000000000000e+003	(1.37500298052076e+002dB,-6.76653134682049e+001°)
1.35100000000000e+003	(1.37359862782929e+002dB,-6.82064259998625e+001°)
1.35200000000000e+003	(1.37221888049648e+002dB,-6.87239376321191e+001°)
1.35300000000000e+003	(1.37086330750747e+002dB,-6.92191811901551e+001°)
1.35400000000000e+003	(1.36953145004306e+002dB,-6.96934001508742e+001°)
1.35500000000000e+003	(1.36822282837574e+002dB,-7.01477550933699e+001°)
1.35600000000000e+003	(1.36693694768518e+002dB,-7.05833297131492e+001°)
1.35700000000000e+003	(1.36567330294948e+002dB,-7.10011364155188e+001°)
1.35800000000000e+003	(1.36443138304612e+002dB,-7.14021215071816e+001°)
1.35900000000000e+003	(1.36321067417825e+002dB,-7.17871700072351e+001°)
1.36000000000000e+003	(1.36201066272489e+002dB,-7.21571100999598e+001°)
1.36100000000000e+003	(1.36083083760031e+002dB,-7.25127172521305e+001°)
1.36200000000000e+003	(1.35967069219479e+002dB,-7.28547180174118e+001°)
1.36300000000000e+003	(1.35852972595953e+002dB,-7.31837935498322e+001°)
1.36400000000000e+003	(1.35740744568863e+002dB,-7.35005828474937e+001°)
1.36500000000000e+003	(1.35630336654399e+002dB,-7.38056857466650e+001°)
1.36600000000000e+003	(1.35521701286210e+002dB,-7.40996656852798e+001°)
1.36700000000000e+003	(1.35414791877618e+002dB,-7.43830522537087e+001°)
1.36800000000000e+003	(1.35309562868217e+002dB,-7.46563435495030e+001°)
1.36900000000000e+003	(1.35205969757307e+002dB,-7.49200083515980e+001°)
1.37000000000000e+003	(1.35103969126253e+002dB,-7.51744881284140e+001°)
1.37100000000000e+003	(1.35003518651551e+002dB,-7.54201988931098e+001°)
1.37200000000000e+003	(1.34904577110127e+002dB,-7.56575329183435e+001°)
1.37300000000000e+003	(1.34807104378183e+002dB,-7.58868603217628e+001°)
1.37400000000000e+003	(1.34711061424677e+002dB,-7.61085305327201e+001°)
1.37500000000000e+003	(1.34616410300428e+002dB,-7.63228736497052e+001°)
1.37600000000000e+003	(1.34523114123603e+002dB,-7.65302016973280e+001°)
1.37700000000000e+003	(1.34431137062325e+002dB,-7.67308097908603e+001°)
1.37800000000000e+003	(1.34340444314956e+002dB,-7.69249772157597e+001°)
1.37900000000000e+003	(1.34251002088559e+002dB,-7.71129684289295e+001°)
1.38000000000000e+003	(1.34162777575971e+002dB,-7.72950339879243e+001°)
1.38100000000000e+003	(1.34075738931843e+002dB,-7.74714114137691e+001°)
1.38200000000000e+003	(1.33989855247932e+002dB,-7.76423259926535e+001°)
1.38300000000000e+003	(1.33905096527924e+002dB,-7.78079915212212e+001°)
1.38400000000000e+003	(1.33821433661987e+002dB,-7.79686109998696e+001°)
1.38500000000000e+003	(1.33738838401223e+002dB,-7.81243772780646e+001°)
1.38600000000000e+003	(1.33657283332206e+002dB,-7.82754736553393e+001°)
1.38700000000000e+003	(1.33576741851675e+002dB,-7.84220744413796e+001°)
1.38800000000000e+003	(1.33497188141533e+002dB,-7.85643454782721e+001°)
1.38900000000000e+003	(1.33418597144197e+002dB,-7.87024446277696e+001°)
1.39000000000000e+003	(1.33340944538394e+002dB,-7.88365222261887e+001°)
1.39100000000000e+003	(1.33264206715435e+002dB,-7.89667215093378e+001°)
1.39200000000000e+003	(1.33188360756018e+002dB,-7.90931790096751e+001°)
1.39300000000000e+003	(1.33113384407593e+002dB,-7.92160249277416e+001°)
1.39400000000000e+003	(1.33039256062307e+002dB,-7.93353834797184e+001°)
1.39500000000000e+003	(1.32965954735543e+002dB,-7.94513732228488e+001°)
1.39600000000000e+003	(1.32893460045074e+002dB,-7.95641073602809e+001°)
1.39700000000000e+003	(1.32821752190831e+002dB,-7.96736940268113e+001°)
1.39800000000000e+003	(1.32750811935270e+002dB,-7.97802365568762e+001°)
1.39900000000000e+003	(1.32680620584373e+002dB,-7.98838337360056e+001°)
1.40000000000000e+003	(1.32611159969235e+002dB,-7.99845800369201e+001°)
1.40100000000000e+003	(1.32542412428261e+002dB,-8.00825658412999e+001°)
1.40200000000000e+003	(1.32474360789949e+002dB,-8.01778776482180e+001°)
1.40300000000000e+003	(1.32406988356243e+002dB,-8.02705982701441e+001°)
1.40400000000000e+003	(1.32340278886460e+002dB,-8.03608070173402e+001°)
1.40500000000000e+003	(1.32274216581766e+002dB,-8.04485798714322e+001°)
1.40600000000000e+003	(1.32208786070176e+002dB,-8.05339896488816e+001°)
1.40700000000000e+003	(1.32143972392100e+002dB,-8.06171061549958e+001°)
1.40800000000000e+003	(1.32079760986370e+002dB,-8.06979963291259e+001°)
1.40900000000000e+003	(1.32016137676778e+002dB,-8.07767243815910e+001°)
1.41000000000000e+003	(1.31953088659078e+002dB,-8.08533519228857e+001°)
1.41100000000000e+003	(1.31890600488456e+002dB,-8.09279380856418e+001°)
1.41200000000000e+003	(1.31828660067442e+002dB,-8.10005396398135e+001°)
1.41300000000000e+003	(1.31767254634254e+002dB,-8.10712111015095e+001°)
1.41400000000000e+003	(1.31706371751553e+002dB,-8.11400048358641e+001°)
1.41500000000000e+003	(1.31645999295607e+002dB,-8.12069711543163e+001°)
1.41600000000000e+003	(1.31586125445835e+002dB,-8.12721584066397e+001°)
1.41700000000000e+003	(1.31526738674726e+002dB,-8.13356130680444e+001°)
1.41800000000000e+003	(1.31467827738114e+002dB,-8.13973798216409e+001°)
1.41900000000000e+003	(1.31409381665806e+002dB,-8.14575016365569e+001°)
1.42000000000000e+003	(1.31351389752532e+002dB,-8.15160198419471e+001°)
1.42100000000000e+003	(1.31293841549224e+002dB,-8.15729741971533e+001°)
1.42200000000000e+003	(1.31236726854599e+002dB,-8.16284029582349e+001°)
1.42300000000000e+003	(1.31180035707041e+002dB,-8.16823429410767e+001°)
1.42400000000000e+003	(1.31123758376762e+002dB,-8.17348295812752e+001°)
1.42500000000000e+003	(1.31067885358248e+002dB,-8.17858969909860e+001°)
1.42600000000000e+003	(1.31012407362954e+002dB,-8.18355780129068e+001°)
1.42700000000000e+003	(1.30957315312265e+002dB,-8.18839042715527e+001°)
1.42800000000000e+003	(1.30902600330695e+002dB,-8.19309062219761e+001°)
1.42900000000000e+003	(1.30848253739318e+002dB,-8.19766131960822e+001°)
1.43000000000000e+003	(1.30794267049430e+002dB,-8.20210534466488e+001°)
1.43100000000000e+003	(1.30740631956420e+002dB,-8.20642541892091e+001°)
1.43200000000000e+003	(1.30687340333856e+002dB,-8.21062416418792e+001°)
1.43300000000000e+003	(1.30634384227762e+002dB,-8.21470410632652e+001°)
1.43400000000000e+003	(1.30581755851095e+002dB,-8.21866767885381e+001°)
1.43500000000000e+003	(1.30529447578404e+002dB,-8.22251722637826e+001°)
1.43600000000000e+003	(1.30477451940659e+002dB,-8.22625500787011e+001°)
1.43700000000000e+003	(1.30425761620264e+002dB,-8.22988319977657e+001°)
1.43800000000000e+003	(1.30374369446218e+002dB,-8.23340389898954e+001°)
1.43900000000000e+003	(1.30323268389447e+002dB,-8.23681912567316e+001°)
1.44000000000000e+003	(1.30272451558276e+002dB,-8.24013082595891e+001°)
1.44100000000000e+003	(1.30221912194054e+002dB,-8.24334087451409e+001°)
1.44200000000000e+003	(1.30171643666911e+002dB,-8.24645107699068e+001°)
1.44300000000000e+003	(1.30121639471658e+002dB,-8.24946317236010e+001°)
1.44400000000000e+003	(1.30071893223807e+002dB,-8.25237883513951e+001°)
1.44500000000000e+003	(1.30022398655721e+002dB,-8.25519967751522e+001°)
1.44600000000000e+003	(1.29973149612878e+002dB,-8.25792725136755e+001°)
1.44700000000000e+003	(1.29924140050254e+002dB,-8.26056305020226e+001°)
1.44800000000000e+003	(1.29875364028810e+002dB,-8.26310851099301e+001°)
1.44900000000000e+003	(1.29826815712093e+002dB,-8.26556501593851e+001°)
1.45000000000000e+003	(1.29778489362931e+002dB,-8.26793389413915e+001°)
1.45100000000000e+003	(1.29730379340221e+002dB,-8.27021642319538e+001°)
1.45200000000000e+003	(1.29682480095833e+002dB,-8.27241383073325e+001°)
1.45300000000000e+003	(1.29634786171570e+002dB,-8.27452729585849e+001°)
1.45400000000000e+003	(1.29587292196256e+002dB,-8.27655795054438e+001°)
1.45500000000000e+003	(1.29539992882854e+002dB,-8.27850688095226e+001°)
1.45600000000000e+003	(1.29492883025718e+002dB,-8.28037512869417e+001°)
1.45700000000000e+003	(1.29445957497891e+002dB,-8.28216369203377e+001°)
1.45800000000000e+003	(1.29399211248481e+002dB,-8.28387352703118e+001°)
1.45900000000000e+003	(1.29352639300115e+002dB,-8.28550554863357e+001°)
1.46000000000000e+003	(1.29306236746446e+002dB,-8.28706063171373e+001°)
1.46100000000000e+003	(1.29259998749751e+002dB,-8.28853961205883e+001°)
1.46200000000000e+003	(1.29213920538565e+002dB,-8.28994328731023e+001°)
1.46300000000000e+003	(1.29167997405390e+002dB,-8.29127241785842e+001°)
1.46400000000000e+003	(1.29122224704460e+002dB,-8.29252772769243e+001°)
1.46500000000000e+003	(1.29076597849560e+002dB,-8.29370990520707e+001°)
1.46600000000000e+003	(1.29031112311900e+002dB,-8.29481960396868e+001°)
1.46700000000000e+003	(1.28985763618034e+002dB,-8.29585744344142e+001°)
1.46800000000000e+003	(1.28940547347839e+002dB,-8.29682400967474e+001°)
1.46900000000000e+003	(1.28895459132534e+002dB,-8.29771985595461e+001°)
1.47000000000000e+003	(1.28850494652741e+002dB,-8.29854550341802e+001°)
1.47100000000000e+003	(1.28805649636602e+002dB,-8.29930144163366e+001°)
1.47200000000000e+003	(1.28760919857919e+002dB,-8.29998812914854e+001°)
1.47300000000000e+003	(1.28716301134354e+002dB,-8.30060599400239e+001°)
1.47400000000000e+003	(1.28671789325653e+002dB,-8.30115543421030e+001°)
1.47500000000000e+003	(1.28627380331908e+002dB,-8.30163681821495e+001°)
1.47600000000000e+003	(1.28583070091861e+002dB,-8.30205048530887e+001°)
1.47700000000000e+003	(1.28538854581238e+002dB,-8.30239674602766e+001°)
1.47800000000000e+003	(1.28494729811105e+002dB,-8.30267588251519e+001°)
1.47900000000000e+003	(1.28450691826276e+002dB,-8.30288814886095e+001°)
1.48000000000000e+003	(1.28406736703727e+002dB,-8.30303377141051e+001°)
1.48100000000000e+003	(1.28362860551054e+002dB,-8.30311294904971e+001°)
1.48200000000000e+003	(1.28319059504947e+002dB,-8.30312585346307e+001°)
1.48300000000000e+003	(1.28275329729697e+002dB,-8.30307262936661e+001°)
1.48400000000000e+003	(1.28231667415724e+002dB,-8.30295339471616e+001°)
1.48500000000000e+003	(1.28188068778121e+002dB,-8.30276824089092e+001°)
1.48600000000000e+003	(1.28144530055236e+002dB,-8.30251723285322e+001°)
1.48700000000000e+003	(1.28101047507251e+002dB,-8.30220040928427e+001°)
1.48800000000000e+003	(1.28057617414804e+002dB,-8.30181778269672e+001°)
1.48900000000000e+003	(1.28014236077614e+002dB,-8.30136933952388e+001°)
1.49000000000000e+003	(1.27970899813127e+002dB,-8.30085504018590e+001°)
1.49100000000000e+003	(1.27927604955178e+002dB,-8.30027481913357e+001°)
1.49200000000000e+003	(1.27884347852672e+002dB,-8.29962858486891e+001°)
1.49300000000000e+003	(1.27841124868271e+002dB,-8.29891621994380e+001°)
1.49400000000000e+003	(1.27797932377103e+002dB,-8.29813758093587e+001°)
1.49500000000000e+003	(1.27754766765477e+002dB,-8.29729249840205e+001°)
1.49600000000000e+003	(1.27711624429612e+002dB,-8.29638077680987e+001°)
1.49700000000000e+003	(1.27668501774372e+002dB,-8.29540219444634e+001°)
1.49800000000000e+003	(1.27625395212021e+002dB,-8.29435650330421e+001°)
1.49900000000000e+003	(1.27582301160976e+002dB,-8.29324342894606e+001°)
1.50000000000000e+003	(1.27539216044568e+002dB,-8.29206267034546e+001°)
1.50100000000000e+003	(1.27496136289822e+002dB,-8.29081389970532e+001°)
1.50200000000000e+003	(1.27453058326228e+002dB,-8.28949676225356e+001°)
1.50300000000000e+003	(1.27409978584524e+002dB,-8.28811087601525e+001°)
1.50400000000000e+003	(1.27366893495488e+002dB,-8.28665583156141e+001°)
1.50500000000000e+003	(1.27323799488727e+002dB,-8.28513119173417e+001°)
1.50600000000000e+003	(1.27280692991469e+002dB,-8.28353649134752e+001°)
1.50700000000000e+003	(1.27237570427362e+002dB,-8.28187123686408e+001°)
1.50800000000000e+003	(1.27194428215275e+002dB,-8.28013490604666e+001°)
1.50900000000000e+003	(1.27151262768089e+002dB,-8.27832694758466e+001°)
1.51000000000000e+003	(1.27108070491503e+002dB,-8.27644678069477e+001°)
1.51100000000000e+003	(1.27064847782828e+002dB,-8.27449379469532e+001°)
1.51200000000000e+003	(1.27021591029788e+002dB,-8.27246734855395e+001°)
1.51300000000000e+003	(1.26978296609310e+002dB,-8.27036677040754e+001°)
1.51400000000000e+003	(1.26934960886317e+002dB,-8.26819135705467e+001°)
1.51500000000000e+003	(1.26891580212521e+002dB,-8.26594037341866e+001°)
1.51600000000000e+003	(1.26848150925201e+002dB,-8.26361305198159e+001°)
1.51700000000000e+003	(1.26804669345990e+002dB,-8.26120859218812e+001°)
1.51800000000000e+003	(1.26761131779640e+002dB,-8.25872615981782e+001°)
1.51900000000000e+003	(1.26717534512800e+002dB,-8.25616488632623e+001°)
1.52000000000000e+003	(1.26673873812771e+002dB,-8.25352386815243e+001°)
1.52100000000000e+003	(1.26630145926263e+002dB,-8.25080216599314e+001°)
1.52200000000000e+003	(1.26586347078141e+002dB,-8.24799880404201e+001°)
1.52300000000000e+003	(1.26542473470163e+002dB,-8.24511276919277e+001°)
1.52400000000000e+003	(1.26498521279708e+002dB,-8.24214301020523e+001°)
1.52500000000000e+003	(1.26454486658496e+002dB,-8.23908843683346e+001°)
1.52600000000000e+003	(1.26410365731298e+002dB,-8.23594791891362e+001°)
1.52700000000000e+003	(1.26366154594629e+002dB,-8.23272028541156e+001°)
1.52800000000000e+003	(1.26321849315443e+002dB,-8.22940432342766e+001°)
1.52900000000000e+003	(1.26277445929800e+002dB,-8.22599877715800e+001°)
1.53000000000000e+003	(1.26232940441532e+002dB,-8.22250234680982e+001°)
1.53100000000000e+003	(1.26188328820893e+002dB,-8.21891368747062e+001°)
1.53200000000000e+003	(1.26143607003197e+002dB,-8.21523140792768e+001°)
1.53300000000000e+003	(1.26098770887428e+002dB,-8.21145406943652e+001°)
1.53400000000000e+003	(1.26053816334871e+002dB,-8.20758018443940e+001°)
1.53500000000000e+003	(1.26008739167684e+002dB,-8.20360821522557e+001°)
1.53600000000000e+003	(1.25963535167489e+002dB,-8.19953657253760e+001°)
1.53700000000000e+003	(1.25918200073928e+002dB,-8.19536361411737e+001°)
1.53800000000000e+003	(1.25872729583217e+002dB,-8.19108764319168e+001°)
1.53900000000000e+003	(1.25827119346671e+002dB,-8.18670690689334e+001°)
1.54000000000000e+003	(1.25781364969227e+002dB,-8.18221959461680e+001°)
1.54100000000000e+003	(1.25735462007935e+002dB,-8.17762383630386e+001°)
1.54200000000000e+003	(1.25689405970447e+002dB,-8.17291770065831e+001°)
1.54300000000000e+003	(1.25643192313479e+002dB,-8.16809919328522e+001°)
1.54400000000000e+003	(1.25596816441262e+002dB,-8.16316625475225e+001°)
1.54500000000000e+003	(1.25550273703975e+002dB,-8.15811675857012e+001°)
1.54600000000000e+003	(1.25503559396161e+002dB,-8.15294850908762e+001°)
1.54700000000000e+003	(1.25456668755128e+002dB,-8.14765923929849e+001°)
1.54800000000000e+003	(1.25409596959331e+002dB,-8.14224660855631e+001°)
1.54900000000000e+003	(1.25362339126743e+002dB,-8.13670820019245e+001°)
1.55000000000000e+003	(1.25314890313208e+002dB,-8.13104151903406e+001°)
1.55100000000000e+003	(1.25267245510778e+002dB,-8.12524398881658e+001°)
1.55200000000000e+003	(1.25219399646042e+002dB,-8.11931294948718e+001°)
1.55300000000000e+003	(1.25171347578435e+002dB,-8.11324565439274e+001°)
1.55400000000000e+003	(1.25123084098540e+002dB,-8.10703926734903e+001°)
1.55500000000000e+003	(1.25074603926375e+002dB,-8.10069085958372e+001°)
1.55600000000000e+003	(1.25025901709680e+002dB,-8.09419740654937e+001°)
1.55700000000000e+003	(1.24976972022182e+002dB,-8.08755578459864e+001°)
1.55800000000000e+003	(1.24927809361864e+002dB,-8.08076276751671e+001°)
1.55900000000000e+003	(1.24878408149230e+002dB,-8.07381502290387e+001°)
1.56000000000000e+003	(1.24828762725564e+002dB,-8.06670910840060e+001°)
1.56100000000000e+003	(1.24778867351191e+002dB,-8.05944146774885e+001°)
1.56200000000000e+003	(1.24728716203744e+002dB,-8.05200842668132e+001°)
1.56300000000000e+003	(1.24678303376433e+002dB,-8.04440618862996e+001°)
1.56400000000000e+003	(1.24627622876334e+002dB,-8.03663083024640e+001°)
1.56500000000000e+003	(1.24576668622680e+002dB,-8.02867829672398e+001°)
1.56600000000000e+003	(1.24525434445183e+002dB,-8.02054439691277e+001°)
1.56700000000000e+003	(1.24473914082371e+002dB,-8.01222479821740e+001°)
1.56800000000000e+003	(1.24422101179962e+002dB,-8.00371502126641e+001°)
1.56900000000000e+003	(1.24369989289264e+002dB,-7.99501043434342e+001°)
1.57000000000000e+003	(1.24317571865628e+002dB,-7.98610624756734e+001°)
1.57100000000000e+003	(1.24264842266947e+002dB,-7.97699750680954e+001°)
1.57200000000000e+003	(1.24211793752206e+002dB,-7.96767908733552e+001°)
1.57300000000000e+003	(1.24158419480110e+002dB,-7.95814568715719e+001°)
1.57400000000000e+003	(1.24104712507782e+002dB,-7.94839182008083e+001°)
1.57500000000000e+003	(1.24050665789553e+002dB,-7.93841180843716e+001°)
1.57600000000000e+003	(1.23996272175844e+002dB,-7.92819977547601e+001°)
1.57700000000000e+003	(1.23941524412175e+002dB,-7.91774963740988e+001°)
1.57800000000000e+003	(1.23886415138290e+002dB,-7.90705509508871e+001°)
1.57900000000000e+003	(1.23830936887430e+002dB,-7.89610962528677e+001°)
1.58000000000000e+003	(1.23775082085769e+002dB,-7.88490647158349e+001°)
1.58100000000000e+003	(1.23718843052028e+002dB,-7.87343863481587e+001°)
1.58200000000000e+003	(1.23662211997298e+002dB,-7.86169886308352e+001°)
1.58300000000000e+003	(1.23605181025076e+002dB,-7.84967964128087e+001°)
1.58400000000000e+003	(1.23547742131563e+002dB,-7.83737318013532e+001°)
1.58500000000000e+003	(1.23489887206240e+002dB,-7.82477140472471e+001°)
1.58600000000000e+003	(1.23431608032748e+002dB,-7.81186594244899e+001°)
1.58700000000000e+003	(1.23372896290114e+002dB,-7.79864811042787e+001°)
1.58800000000000e+003	(1.23313743554361e+002dB,-7.78510890229608e+001°)
1.58900000000000e+003	(1.23254141300538e+002dB,-7.77123897436589e+001°)
1.59000000000000e+003	(1.23194080905205e+002dB,-7.75702863112534e+001°)
1.59100000000000e+003	(1.23133553649452e+002dB,-7.74246781003884e+001°)
1.59200000000000e+003	(1.23072550722464e+002dB,-7.72754606561646e+001°)
1.59300000000000e+003	(1.23011063225729e+002dB,-7.71225255271346e+001°)
1.59400000000000e+003	(1.22949082177920e+002dB,-7.69657600902565e+001°)
1.59500000000000e+003	(1.22886598520553e+002dB,-7.68050473673867e+001°)
1.59600000000000e+003	(1.22823603124465e+002dB,-7.66402658329139e+001°)
1.59700000000000e+003	(1.22760086797225e+002dB,-7.64712892121031e+001°)
1.59800000000000e+003	(1.22696040291551e+002dB,-7.62979862697256e+001°)
1.59900000000000e+003	(1.22631454314841e+002dB,-7.61202205884964e+001°)
1.60000000000000e+003	(1.22566319539930e+002dB,-7.59378503368729e+001°)
1.60100000000000e+003	(1.22500626617187e+002dB,-7.57507280257111e+001°)
1.60200000000000e+003	(1.22434366188095e+002dB,-7.55587002533001e+001°)
1.60300000000000e+003	(1.22367528900444e+002dB,-7.53616074382603e+001°)
1.60400000000000e+003	(1.22300105425314e+002dB,-7.51592835397946e+001°)
1.60500000000000e+003	(1.22232086476006e+002dB,-7.49515557647759e+001°)
1.60600000000000e+003	(1.22163462829112e+002dB,-7.47382442611293e+001°)
1.60700000000000e+003	(1.22094225347952e+002dB,-7.45191617970263e+001°)
1.60800000000000e+003	(1.22024365008571e+002dB,-7.42941134253342e+001°)
1.60900000000000e+003	(1.21953872928574e+002dB,-7.40628961328456e+001°)
1.61000000000000e+003	(1.21882740399061e+002dB,-7.38252984737996e+001°)
1.61100000000000e+003	(1.21810958919953e+002dB,-7.35811001872361e+001°)
1.61200000000000e+003	(1.21738520239036e+002dB,-7.33300717977648e+001°)
